fecha,apertura,maximo,minimo,cierre,volumen,openint
"2019-11-25","279.70001","280.7","279.68","280.53000","124051","0"
"2019-11-26","281.07001","281.54","280.61","281.51001","108136","0"
"2019-11-27","281.60999","281.91","281.07","281.91000","182456","0"
"2019-11-29","281.29999","281.54","280.84","280.95001","140656","0"
"2019-12-02","281.45001","281.45","278.2","278.20001","296511","0"
"2019-12-03","275.42001","275.64","273.63","275.60001","427408","0"
"2019-12-04","277.00000","277.76","276.64","277.04999","226641","0"
"2019-12-05","277.85999","277.86","276.17","277.35999","211777","0"
"2019-12-06","279.45001","280.92","279.4","280.60999","407094","0"
"2019-12-09","280.39999","280.71","279.71","279.76001","238252","0"
"2019-12-10","279.69000","280.13","278.69","279.31000","258666","0"
"2019-12-11","279.17999","279.83","278.65","279.73999","174086","0"
"2019-12-12","279.51999","282.95","279.27","281.95001","592859","0"
"2019-12-13","281.92999","283.61","281.01","282.10999","451677","0"
"2019-12-16","283.04001","284.11","282.96","283.07001","245145","0"
"2019-12-17","283.19000","284","282.99","283.39999","198539","0"
"2019-12-18","283.79001","283.9","283.3","283.45999","178472","0"
"2019-12-19","283.64999","284.53","283.6","284.28000","238943","0"
"2019-12-20","284.72000","285.05","284.32","284.76001","596640","0"
"2019-12-23","285.34000","285.65","285.18","285.37000","548905","0"
"2019-12-26","285.29999","286.1","285.2","286.06000","113427","0"
"2019-12-27","286.82999","286.85","285.93","286.32999","422839","0"
"2019-12-30","286.34000","286.37","284.13","284.53000","370801","0"
"2019-12-31","283.91000","285.31","283.56","285.10001","260121","0"
"2020-01-02","286.44000","288.63","286.17","288.62000","425468","0"
"2020-01-03","285.38000","287.1","285.18","286.51001","510227","0"
"2020-01-06","284.29001","286.87","284.16","286.79001","268619","0"
"2020-01-07","286.29999","286.74","285.69","286.01999","179025","0"
"2020-01-08","285.32001","288.6","285.15","287.39999","422900","0"
"2020-01-09","288.95001","289.82","288.43","289.60001","273588","0"
"2020-01-10","289.95999","290.04","287.84","288.10999","501115","0"
"2020-01-13","288.79001","289.08","288.19","288.95999","184447","0"
"2020-01-14","288.87000","290.48","288.72","289.01001","275480","0"
"2020-01-15","288.98001","291.23","288.98","290.10001","315945","0"
"2020-01-16","291.63000","292.96","291.47","292.92999","350084","0"
"2020-01-17","293.57001","293.59","292.81","293.26999","255068","0"
"2020-01-20","293.57001","293.59","292.81","293.26999","335391","0"
"2020-01-21","292.44000","293.27","291.37","291.82999","391697","0"
"2020-01-22","292.50000","293.06","291.58","291.81000","197350","0"
"2020-01-23","290.75000","291.83","289.6","291.48999","312882","0"
"2020-01-24","292.54001","292.77","288.36","289.79999","543190","0"
"2020-01-27","284.85001","286.63","283.86","285.35999","641739","0"
"2020-01-28","286.22000","288.16","285.79","287.54001","369196","0"
"2020-01-29","288.98999","289.26","287.23","287.29001","321739","0"
"2020-01-30","285.67001","288.77","284.89","288.54001","590811","0"
"2020-01-31","286.92999","287.19","281.61","282.42001","740215","0"
"2020-02-03","283.69000","286.26","283.52","283.98001","608807","0"
"2020-02-04","287.67999","289","287.43","288.04001","406990","0"
"2020-02-05","290.76001","293.04","289.97","292.85999","548841","0"
"2020-02-06","294.01999","294.14","292.45","293.73001","586866","0"
"2020-02-07","292.76001","292.8","290.66","291.13000","411195","0"
"2020-02-10","290.20001","292.96","290.18","292.95001","321300","0"
"2020-02-11","294.35001","294.42","292.28","292.85999","378912","0"
"2020-02-12","294.63000","295.87","294.53","295.72000","563607","0"
"2020-02-13","294.39001","295.84","293.92","294.64001","650857","0"
"2020-02-14","294.97000","295.13","293.41","294.54001","270146","0"
"2020-02-17","294.97000","295.13","293.41","294.54001","314878","0"
"2020-02-18","293.14001","293.88","291.76","292.95001","422341","0"
"2020-02-19","293.79999","294.72","293.4","294.10001","196906","0"
"2020-02-20","293.56000","294.29","290.17","292.78000","524428","0"
"2020-02-21","290.79999","291.05","288.77","289.92999","366614","0"
"2020-02-24","280.23001","282.77","278.99","279.56000","1197639","0"
"2020-02-25","280.84000","281.36","269.89","270.70001","1748645","0"
"2020-02-26","272.01001","275.29","268.88","269.73999","1321279","0"
"2020-02-27","264.85999","267.65","257.39","257.50000","1939771","0"
"2020-02-28","250.31000","255.11","247","254.56000","3056528","0"
"2020-03-02","256.70999","267.2","254.06","267.03000","1198492","0"
"2020-03-03","267.98999","271.02","257.19","259.29999","1890414","0"
"2020-03-04","265.45001","271.11","262.97","270.89001","1052482","0"
"2020-03-05","264.17999","266.46","259.57","261.32999","884705","0"
"2020-03-06","253.67999","260.1","252.43","258.85001","1292614","0"
"2020-03-09","241.50000","247","237.24","238.72000","1940309","0"
"2020-03-10","247.67000","250.53","237.1","250.47000","1635512","0"
"2020-03-11","243.58000","244.85","233.66","235.84000","1450763","0"
"2020-03-12","220.50000","229","211.83","212.11000","3357728","0"
"2020-03-13","225.64999","232.45","213.41","232.11000","2291562","0"
"2020-03-16","206.41000","218.31","201.52","202.49001","2099956","0"
"2020-03-17","207.00999","214.47","199.4","213.47000","1840613","0"
"2020-03-18","199.88000","205.44","189.67","199.39000","3087176","0"
"2020-03-19","198.37000","204.98","192.35","201.31000","2271698","0"
"2020-03-20","203.28999","205.29","191","191.89999","2562862","0"
"2020-03-23","190.00999","191.17","182.1","186.13000","3298137","0"
"2020-03-24","196.61000","207.18","196.21","206.64000","2910508","0"
"2020-03-25","210.57001","220.12","205.32","212.06000","3140125","0"
"2020-03-26","214.42999","225.87","214.09","225.07001","2622196","0"
"2020-03-27","217.64999","223.26","214.58","216.35001","1985615","0"
"2020-03-30","217.36000","223.69","215.17","223.10001","1665351","0"
"2020-03-31","222.32001","224.74","218.45","219.23000","1900269","0"
"2020-04-01","210.50000","214.77","207.77","209.38000","1968939","0"
"2020-04-02","208.31000","214.79","207.18","213.96001","1869759","0"
"2020-04-03","212.75000","214.55","208.69","210.60001","1541573","0"
"2020-04-06","218.96001","227.88","218.18","226.53000","2296376","0"
"2020-04-07","235.23000","236.14","226.53","226.60001","2112840","0"
"2020-04-08","229.14000","235.22","226.89","234.33000","1286448","0"
"2020-04-09","238.02000","240.19","235.13","237.14000","1877894","0"
"2020-04-13","236.41000","236.66","231","233.96001","1621270","0"
"2020-04-14","238.70000","240.45","236.9","239.67999","967398","0"
"2020-04-15","234.31000","236.58","232.4","235.08000","1773412","0"
"2020-04-16","235.75000","236.06","232.18","235.34000","894518","0"
"2020-04-17","241.66000","242.64","238.25","242.42999","1127420","0"
"2020-04-20","238.22000","241.11","236.28","236.64000","1237719","0"
"2020-04-21","231.39000","233.32","229.45","230.22000","1112973","0"
"2020-04-22","234.39999","236.27","233.39","234.77000","886311","0"
"2020-04-23","235.50999","238.91","234.84","235.07001","1656670","0"
"2020-04-24","236.46001","238.3","234.2","237.83000","779987","0"
"2020-04-27","239.12000","242.19","238.45","241.32001","777069","0"
"2020-04-28","245.00999","245.16","240.4","241.09000","831776","0"
"2020-04-29","245.48000","247.66","244.2","246.45000","976501","0"
"2020-04-30","244.12000","245.16","241.91","243.22000","1139740","0"
"2020-05-01","239.58000","240.33","236.5","237.28000","1293276","0"
"2020-05-04","235.07001","237.74","233.67","237.42000","756167","0"
"2020-05-05","240.02000","241.71","238.71","238.80000","660386","0"
"2020-05-06","240.38000","240.52","236.64","236.86000","639042","0"
"2020-05-07","239.24001","241.18","238.56","238.91000","752248","0"
"2020-05-08","242.25000","243.79","241.34","243.62000","961316","0"
"2020-05-11","241.59000","243.92","241","242.56000","537550","0"
"2020-05-12","243.81000","244.14","237.95","238.08000","1970387","0"
"2020-05-13","236.96001","237.47","231.03","232.82001","1086032","0"
"2020-05-14","230.14999","236.75","228.3","236.75000","1696357","0"
"2020-05-15","234.16000","237.25","233.41","236.91000","1208074","0"
"2020-05-18","243.50000","247.2","243.38","245.92999","1208286","0"
"2020-05-19","245.42999","246","242.08","242.22000","851471","0"
"2020-05-20","245.39999","246.55","244.73","245.73000","574946","0"
"2020-05-21","245.55000","247.35","243.94","245.02000","676454","0"
"2020-05-22","244.86000","245.1","243.25","244.88000","617306","0"
"2020-05-26","250.84000","252","249.88","250.25000","897355","0"
"2020-05-27","253.75000","255.77","250.39","255.77000","1073365","0"
"2020-05-28","257.87000","257.93","253.89","254.35001","898002","0"
"2020-05-29","253.27000","255.29","250.69","254.28999","1067026","0"
"2020-06-01","253.78000","255.55","252.74","255.27000","357227","0"
"2020-06-02","256.54999","257.9","255.76","257.85001","440812","0"
"2020-06-03","260.35001","264","259.66","263.17001","847041","0"
"2020-06-04","262.35999","264.41","261.39","263.32999","680935","0"
"2020-06-05","270.42999","273.95","269.79","271.54001","1298209","0"
"2020-06-08","273.38000","276.37","273.13","276.28000","837001","0"
"2020-06-09","273.23999","275.01","272.13","273.42001","981063","0"
"2020-06-10","273.20001","274.15","270.01","270.45999","1108398","0"
"2020-06-11","262.01999","263.51","251.43","252.03000","2184991","0"
"2020-06-12","259.03000","260.32","251.46","256.73999","1559409","0"
"2020-06-15","250.17999","259.59","249.1","258.35001","1367972","0"
"2020-06-16","267.14001","267.14","258.73","263.82001","1414869","0"
"2020-06-17","264.59000","264.7","261.32","261.82001","692761","0"
"2020-06-18","260.04001","262.26","259.15","261.45001","621085","0"
"2020-06-19","264.25000","264.46","257.61","258.79999","1161309","0"
"2020-06-22","257.87000","260.58","256.68","260.32001","566648","0"
"2020-06-23","262.82999","263.14","261.02","261.50000","669088","0"
"2020-06-24","259.17001","259.5","252.96","254.63000","969100","0"
"2020-06-25","253.38000","257.71","252.13","257.44000","862304","0"
"2020-06-26","255.64999","256.03","249.71","250.38000","1198093","0"
"2020-06-29","252.17999","256.02","250.95","255.91000","768971","0"
"2020-06-30","255.07001","259.05","254.75","257.87000","809255","0"
"2020-07-01","258.87000","260.19","257.14","257.31000","641216","0"
"2020-07-02","261.06000","262.15","257.88","258.42001","741299","0"
"2020-07-03","261.06000","262.15","257.88","258.42001","750614","0"
"2020-07-06","262.16000","263.12","260.92","263.00000","583671","0"
"2020-07-07","261.10001","261.85","258.8","259.04001","478769","0"
"2020-07-08","259.66000","261.15","258.28","260.72000","884039","0"
"2020-07-09","260.94000","261.19","255.35","257.23999","662455","0"
"2020-07-10","257.12000","261.15","256.48","260.82001","633090","0"
"2020-07-13","263.06000","266.51","260.61","261.04001","894084","0"
"2020-07-14","260.54001","267.05","260.12","266.59000","1229054","0"
"2020-07-15","270.44000","270.51","267.05","268.91000","848422","0"
"2020-07-16","267.16000","268.93","266.02","267.47000","678647","0"
"2020-07-17","267.95999","268.05","266.2","266.73999","519913","0"
"2020-07-20","266.39001","267.64","265.03","266.82001","540564","0"
"2020-07-21","268.76999","270.27","267.67","268.34000","576275","0"
"2020-07-22","267.82001","270.35","267.77","269.98001","372512","0"
"2020-07-23","269.64001","269.75","265.65","266.69000","580788","0"
"2020-07-24","265.10001","266.26","264.05","264.69000","606119","0"
"2020-07-27","264.84000","266.3","264.35","265.95001","610491","0"
"2020-07-28","264.92001","265.61","263.65","263.92999","424630","0"
"2020-07-29","264.22000","266.07","263.8","265.44000","373133","0"
"2020-07-30","262.48001","263.8","259.96","263.28000","615735","0"
"2020-07-31","263.76999","264.48","260.18","264.35001","747460","0"
"2020-08-03","265.67001","267.14","265.36","266.72000","740734","0"
"2020-08-04","266.31000","268.41","266.04","268.41000","467717","0"
"2020-08-05","269.98999","272.26","269.97","272.00000","605790","0"
"2020-08-06","271.63000","274.01","271.57","273.89999","472216","0"
"2020-08-07","273.20999","274.8","272.48","274.62000","565756","0"
"2020-08-10","275.48001","278.26","275.48","278.14001","513365","0"
"2020-08-11","280.89999","281.76","276.48","277.19000","1010567","0"
"2020-08-12","279.84000","280.7","278.74","280.04001","515932","0"
"2020-08-13","279.10001","280.21","278.25","279.42001","439458","0"
"2020-08-14","278.23001","280.15","277.92","279.79999","533403","0"
"2020-08-17","280.14001","280.25","278.52","278.95001","527967","0"
"2020-08-18","279.10001","279.37","277.11","278.20001","439906","0"
"2020-08-19","278.67999","279.71","276.97","277.42999","719062","0"
"2020-08-20","276.04001","278.32","275.88","277.87000","464042","0"
"2020-08-21","277.07001","279.61","276.89","279.29001","582910","0"
"2020-08-24","281.72000","283.23","280.51","283.17999","620624","0"
"2020-08-25","284.23001","284.23","281.04","282.62000","724359","0"
"2020-08-26","282.60999","283.6","281.58","283.42999","559183","0"
"2020-08-27","284.39999","286.44","283.69","285.04001","773272","0"
"2020-08-28","286.25000","287.44","285","286.70001","703746","0"
"2020-08-31","286.26001","286.31","283.9","284.28000","817024","0"
"2020-09-01","283.72000","286.93","283.17","286.79001","643781","0"
"2020-09-02","288.04999","292.06","287.6","291.20999","720134","0"
"2020-09-03","290.97000","292.36","281.1","283.34000","1630657","0"
"2020-09-04","284.91000","285.79","277.01","281.76999","1569832","0"
"2020-09-08","278.81000","278.83","275.03","275.42001","1281033","0"
"2020-09-09","278.09000","282.49","277.41","279.85001","817460","0"
"2020-09-10","281.13000","282.12","274.94","275.79001","804741","0"
"2020-09-11","277.01999","278.8","274.96","277.09000","590411","0"
"2020-09-14","278.92001","281.4","278.71","280.53000","527149","0"
